,ObjectID,EIN,State,Name,Revenue
779,202140519349200114,251802958,NC,PRO PAPA MISSIONS AMERICA DBA GRACE THE AMERICAS,181051
780,202013169349303221,141664693,NY,SARATOGA INSTITUTE INC,106120
781,202101309349302800,390963079,WI,HAYWARD AREA CHAMBER OF COMMERCE,286921
782,202023179349203092,274008286,WI,THE BROWN ULLSTRUP PERFORMING ARTS FOUNDATION INC,6875
783,202120829349100102,510673009,AZ,BEYOND WORDS,0
784,202121609349200707,472616876,NJ,BEAUTIFUL SELF INC,63263
785,202033189349102088,461536842,IL,ARKES FAMILY FOUNDATION,0
786,202043219349102939,841250059,CO,WATTIS FOUNDATION,0
787,202121559349101217,596835987,AL,FORREST C MOBLEY FOUNDATION,0
788,202032599349300103,454676776,PA,CROSSROADS MISSION HAITI,140428
789,202003159349101970,770529252,CA,THE DEMPSEY FOUNDATION,0
790,202011629349100321,366667269,IL,BETTY TAYLOR CLARKE XXXXX1006,0
791,202131249349101818,113671873,NY,LOUIS BERGER FOUNDATION,0
792,202043189349102054,636189797,DE,NORQUIST LLP FOUNDATION,0
793,202131329349201703,454995789,CA,ACTIVE 20-30 CLUB OF MARYSVILLE,-8725
794,202013189349202156,232968524,PA,Institute for the Economic Dev of Children,92941
795,202011929349301916,061006312,CT,NEIGHBORHOOD HOUSING SERVICES OF,949830
796,202110199349100301,396048588,WI,DISCOVERERS FUND INC,0
797,202033219349106603,260714605,NY,ARMONIA FOUNDATION INC,0
798,202033119349200973,161106419,NY,PENFIELD YOUTH FOOTBALL INC,46297
799,202141319349303574,860946851,AZ,AMERICAN FOUND FOR ADDICTION RESEARCH,52266
800,202041439349100104,346554948,CO,THE AMERICAN SOCIETY FOR AESTHETICS,0
801,202130479349100303,630836252,AL,SEARL & MARGARET W DOVE,0
802,202031969349301143,830472965,NY,WESTERN STAR LODGE,60652
803,202023189349100222,300351686,MD,MURAD ALI KHAN FOUNDATION,0
804,202043179349102544,470986248,SC,WEP FOUNDATION,0
805,202023459349300422,476032361,NE,Bellevue Rod & Gun Club,187512
806,202101379349205535,953823533,CA,THE LOS ANGELES BRANCH OF THE,140242
807,202013219349103026,946104646,CA,THE MOSELEY FOUNDATION,0
808,202043149349301849,320219781,CO,Landsharks Running Club,458461
809,202012809349300831,020769412,CA,VALLEJO VETERANS BUILDING COUNCIL,169859
810,202043149349101614,954606010,CO,SW FRIEDMAN FOUNDATION INC,0
811,202033149349303113,201601433,CA,WORKERS UNITED LOCAL 50,2609422
812,202101049349301300,430769468,IN,ALPHA EPSILON PI FRATERNITY INC,4792226
813,202033179349102668,363209007,IL,Joseph L & Emily K Gidwitz Memorial Foundation,0
814,202033439349100803,134070878,FL,THE HOROWITZ FAMILY FOUNDATION,0
815,202033219349319573,990326669,HI,HAWAII WILDLIFE FUND,312997
816,202023049349301432,561945072,NC,COLUMBUS COUNTY DREAM CENTER INC,292526
817,202042819349301579,030425839,OR,BUDDHIST COMMUNITY OF OREGON,101243
818,202002879349300900,520846457,VA,MIDDLE ATLANTIC SECTION OF THE,1831758
819,202033159349101603,472487406,UT,Timo and Judy Jones Family Foundation,0
820,202120359349300217,880143753,NV,Retired Public Employees of Nevada,521692
821,202013219349201306,141942848,MA,SERVANTS FOR HAITI INC,20285
822,202033179349306398,383511814,MI,OMEGA HOUSE INC,732668
823,202011349349100306,310653526,OH,LOUISE TAFT SEMPLE FOUNDATION,0
824,202033159349300118,834459233,PA,ROME RECORDS LTD,158926
825,202033159349305163,455131283,PA,SPERANZA ANIMAL RESCUE INC,548756
826,202043169349305664,237057855,TN,MEMPHIS CHAMBER FOUNDATION,218468
827,202140609349100014,846331869,NV,ALBERT E AND ETHEL I CARLTON FOUNDATION,0
828,202012889349301306,550247547,WV,UNITED ASSOCIATION OF JOURNEYMAN PLUMBERS & PIPEFITTERS LOCAL 152,829992
829,202043039349300404,752654817,TX,MPA FOUNDATION,683059
830,202130399349100603,272769390,MA,SHANKLIN MUSIC HALL FOUNDATION INC,0
831,202043219349103024,461836528,CA,KENJOHN AND JACQUELINE WANG FOUNDATION,0
832,202002719349300200,061076908,CT,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES LOCAL 196,56096
833,202043159349304684,931094615,OR,Dallas Retirement Foundation,67143
834,202003219349104265,546263945,VA,THE FRANKLIN O BLECHMAN MEMORIAL,0
835,202012809349301126,431033243,MO,LINN COUNTY COUNCIL OF AGING INC,271621
836,202033179349201703,391399209,WI,FRIENDS OF NORWEGIAN CULTURE INC,106990
837,202003149349101535,760637481,TX,DANJUL FAMILY FOUNDATION INC,0
838,202121349349304507,370643489,IL,INTERNATIONAL UNION UAW LOCAL 974,2152456
839,202003179349305690,570565029,SC,PATH Inc,204971
840,202043149349302899,411290254,MN,PORT OF CROW WING COUNTY INC,1310765
841,202041969349300214,042103552,MA,BRANDEIS UNIVERSITY,499055605
842,202141319349302134,135562268,NY,LITTLE RED SCHOOL HOUSE INC,35094264
843,202013579349100501,843399591,TX,U FOUNDATION,0
844,202023169349301747,370485447,IL,RICHLAND COUNTRY CLUB,375526
845,202043219349106529,200497760,OH,DOBBS FAMILY FOUNDATION,0
846,202021689349100707,396124770,WI,PPC FOUNDATION INC,0
847,202023089349302352,860986348,AZ,FEEDING AMERICA'S CHILDREN INC,979419
848,202023159349100917,276983865,NY,COLAD CHARITABLE TRUST XXX-XX-XXXX,0
849,202033209349100363,470823107,AZ,HOOVER FAMILY FOUNDATION,0
850,202100439349201080,953674794,CA,PEPPER TREE FOUNDATION,23883
851,202042839349301104,526061634,DC,AMERICAN COKE & COAL CHEMICALS INSTITUTE,455099
852,202023149349300907,161329371,NY,American Federation of Teachers 4624 Boces United Employees,451168
853,202101419349200510,582131218,GA,GODS CHURCH INTERNATIONAL FELLOWSHIP INC,28340
854,202023169349305417,770611240,NY,GOOD SAMARITAN HOSPITAL FOUNDATION,1603687
855,202012899349100801,720423621,LA,GERMAN PROTESTANT ORPHAN ASYLUM,0
856,202012829349300121,756040057,TX,Veterans of Foreign Wars Post 8913,229487
857,202042599349300614,237098830,NC,ELIZABETHTOWN RESCUE SQUAD INC,137505
858,202130459349300308,041103770,MA,NACM - NEW ENGLAND INC,556292
859,202101329349102845,271274109,FL,THE FOUR HEARTS FOUNDATION INC,0
860,202120259349100402,136111388,FL,SAD FOUNDATION INC,0
861,202043079349300039,133440927,TX,ALTRIA CLIENT SERVICES MEDICAL DENTAL &,110296405
862,202021499349100802,813611045,OH,KING FAMILY FOUNDATION INC,0
863,202013159349305471,581828348,GA,LAWRENCEVILLE HANDICAPPED HOUSING INC,521033
864,202121109349200237,954679357,CA,MINISTERIOS DE RESTAURACION JIREH,119804
865,202002739349300410,204453993,FL,NAPLES BEARS YOUTH SPORTS ASSOC INC,78149
866,202121119349100122,800188174,CA,THE TERRY AND LAURIE LEDBETTER FOUNDATION,0
867,202141379349100594,226028758,NJ,KOVEN FOUNDATION,0
868,202023179349304332,931190084,OR,THE MIRACLES CLUB,551784
869,202100899349200510,431158998,MO,WINFIELD SENIOR CITIZENS HOUSING INC,63691
870,202130999349100213,042104051,MA,FALL RIVER WOMEN'S UNION,0
871,202003359349100250,136861874,NY,THANKSGIVING FOUNDATION,0
872,202110679349200421,825345086,FL,VETS2SET INC,26020
873,202033189349305528,416040236,MN,Savage Fire Department,489603
874,202131339349100108,821642965,NH,GRD MEMORIAL FOUNDATION INC,0
875,202011969349101846,526644335,CA,THE MELLOR FAMILY FOUNDATION,0
876,202131119349100113,396669489,AZ,JUNG FAMILY FOUNDATION,0
877,202033219349321158,383759767,UT,SOUTHERN UTAH SOCCER ASSOCIATION,148792
878,202130229349100408,954682181,CA,KENNEDY WILSON CHARITABLE FOUNDATION,0
879,202130839349300203,516017173,DE,HENLOPEN ACRES BEACH CLUB INC,430580
880,202033079349302183,453961250,PA,AHI - WEST DEER INC,207336
881,202022769349301202,942831254,CA,Discovery Bay Yacht Club,534434
882,202140639349200529,814509949,IL,PROJECT STARFISH CORPORATION,31570
883,202101339349304005,481242251,KS,WILD WEST HISTORICAL FOUNDATION INC,118372
884,202011279349100911,576107692,NV,JOHN D MULLER JR TRUST,0
885,202121349349307647,911231436,WA,PEACEHEALTH SOUTHWEST MEDICAL CENTER FDN,4987805
886,202013159349303716,721427573,LA,DR AND MRS ISIDORE COHN JR FOUNDATION,23887
887,202043169349304204,273868479,MO,SOUTHEAST HEALTH CENTER OF RIPLEY COUNTY,661762
888,202023219349304017,272413300,GA,SIXTY FEET INC,0
889,202041939349300324,946135983,CA,EUREKA RESCUE MISSION,1537533
890,202121349349304087,043170101,MA,COVENANT CHRISTIAN ACADEMY INC,5811580
891,202131369349300643,141918174,MD,DRU-MONDAWMIN HEALTHY FAMILIES INC,1303744
892,202121029349200412,452768498,OH,Say A Prayer Ministries Inc,32530
893,202121359349100412,456927038,VA,LEROY LAWRENCE EDUCATIONAL TRUST,0
894,202021829349301777,042791194,MA,National Association of Black Accountants Inc,198004
895,202101559349200210,237391488,MI,TURKISH AMERICAN CULTURAL ASSOCIATION OF MICHIGAN,46758
896,202033049349100638,916339917,WA,LAIRD NORTON FAMILY FOUNDATION,0
897,202002969349200510,471323900,IA,AGRIHOPE INC,89132
898,202023219349320302,470884517,WI,COMMUNITY DEVELOPMENT,245666
899,202011649349200321,452403742,TN,RISEN RADIO INC,100
900,202110969349301431,474459980,AL,OPERATION GREEN TEAM FOUNDATION,281651
901,202112039349100316,300782279,NY,CHESS FOUNDATION,0
902,202003159349300505,521114375,DC,EDUCATIONAL FUND TO STOP GUN VIOLENCE,1751708
903,202042829349300624,941175635,CA,Sausalito Womans Club,119634
904,202141329349303939,362903290,IL,LAKE COUNTY PROPERTIES INC,11422568
905,202023219349208352,833691930,NC,VETERAN X ALUMNI GROUP OF ASHEVILLE NORTH CAROLINA,7424
906,202141369349100814,237709273,FL,WILLIAM AND HELEN TREDENNICK,0
907,202023219349316707,421594045,TX,ADVOCATES BOXING YOUTH PROGRAM,36605
908,202111359349101006,251594428,PA,NEW HORIZONS FOUNDATION INC,0
909,202121349349305747,800966081,PA,ANDREWS GIFT,126232
910,202100119349100610,411369001,MN,SCHOENECKERS FOUNDATION,0
911,202002669349300125,133249351,NY,FRIENDS OF MEXICAN DEVELOPMENT,113601
912,202043209349301704,651161049,TX,MOUNTAIN TOP DEVELOPMENT,61378
913,202110729349200521,300881602,TX,1ST CHOICE DAY HAB,79350
914,202131389349300643,953885992,CA,EL SEGUNDO EDUCATION FOUNDATION,2079261
915,202110479349300741,952482880,CA,FAIRWIND YACHT CLUB,479200
916,202033219349312083,380826778,MI,MICHIGAN CREDIT UNION LEAGUE,8184449
917,202110929349200201,320009933,OH,LICKING HEIGHTS YOUTH SPORTS LEAGUE,6221
918,202031959349303293,261342579,TN,FREEDOM PREPARATORY ACADEMY INC,21645407
919,202011539349100406,814028507,TX,JIALE & WINNIE SU FOUNDATION,0
920,202003109349100120,161289368,NY,WARREN E EATON JR CHARITABLE TRUST,0
921,202013219349318036,940991069,CA,WOODLAND DISTRICT CHAMBER OF COMMERCE,231474
922,202013189349204591,453762268,PA,AGORA INSTITUTE FOR CIVIC VIRTUE & THE,16476
923,202131379349307848,952868733,CA,Southwest Coastal Area Local,479273
924,202111809349300026,620444918,TN,UNITED FOOD & COMMERCIAL WORKERS 1529 LOCAL,5004873
925,202013179349304261,272185519,CA,FOUNTAIN OF LIFE,261183
926,202023189349103237,200249695,NC,MARION MOORE FOUNDATION INC,0
927,202131959349300213,221153380,NJ,NEW JERSEY MOTOR TRUCK ASSOCIATION,512484
928,202023039349302172,930468003,OR,FIRST COMMUNITY CREDIT UNION,48103593
929,202043219349106144,100000648,CT,SUZANNE T AND FRANK W MILLARD FOUNDATION,0
930,202141149349200009,900404679,SC,INTERNATIONAL CHRISTIAN ASSEMBLY,2851
931,202003179349301125,746054885,TX,CAPITOL CREDIT UNION,7308526
932,202131379349201198,611111203,KY,CEDAR VALLEY INC,55204
933,202121269349200342,814693825,TX,ACF FOUNDATION,95407
934,202131319349202708,825060568,AL,CENTER OF UNIFICATION OF SCIENCE CONSCIOUSNESS,11398
935,202110839349100011,237922107,CO,WACHS-WEINGARTEN CHARITABLE TRUST,0
936,202043149349101344,823903418,IL,Gallistel Music Dept Booster Club NFP,0
937,202023189349200722,043457854,MA,Salisbury Elementary School Staff Scholarship Fund Inc,2101
938,202011909349101226,463864306,TX,MARK & JENNIFER SCHUMACHER FOUNDATION,0
939,202033189349101393,463312925,GA,AUGUSTA BAR FOUNDATION INC,0
940,202011889349300316,141579920,NY,NORTH QUEENSBURY VOLUNTEER FIRE CO INC,399267
941,202111339349300726,562219356,NC,CARE RESOURCES INC,411921
942,202002819349300000,741152598,TX,Boys and Girls Club of Laredo Inc,1356305
943,202141379349311664,710612209,AR,HOT SPRINGSDIAMOND LAKES TOURISM,334720
944,202110939349100301,843903791,MA,JSA FOUNDATION,0
945,202033139349300433,364379391,OK,Heartland House Inc,108179
946,202111569349300201,010201854,ME,American Legion Post # 40,164832
947,202111209349200511,823725492,NC,ATULADO MINISTRIES,155574
948,202121269349201827,341378762,WA,Great Northern Railway Historical Society,90408
949,202031829349100228,860803198,AZ,YETADEL FOUNDATION,0
950,202100559349200840,770238775,CA,TRANS-VALLEY YOUTH FOOTBALL LEAGUE,1462
951,202111279349301886,030215580,VT,VERMONT FUEL DEALERS ASSOCIATION,496310
952,202013079349300916,640362410,MS,GOODWILL INDUSTRIES OF MISSISSIPPI INC,6583325
953,202111409349300416,222506850,MA,THE NEIGHBORHOOD CORPORATION,30409
954,202141679349200914,621490948,TN,THE GOOD SAMARITANS INC,126653
955,202031949349300713,473692383,PA,TURN TO US,146812
956,202013189349203801,270865699,CT,A BROKEN UMBRELLA THEATER INC,19806
957,202013179349304646,411863110,MN,MAPLE LAKE RECOVERY CENTER INC,1937344
958,202101309349101320,263509217,CT,J ADDISON BARTUSH AND MARION M BARTUSH,0
959,202022759349300337,680344776,CA,WINE MARKET COUNCIL,358884
960,202011979349306351,471317079,OH,GRANDWORKS FOUNDATION,282229
961,202041969349305304,461941501,LA,BROC FOUNDATION INC,316031
962,202003219349106900,113789260,SD,BRENDEN MANN FOUNDATION CO DORSEY & WHITNEY,0
963,202140759349300704,473949863,KY,LAUREL-LONDON OPTIMIST FOUNDATION CORPORATION,226705
964,202001569349200320,556023794,WV,LEWIS WETZEL RIFLE & PISTOL CLUB INC,76370
965,202031959349101533,860825828,AZ,THE LEWIS HERTZ FOUNDATION,0
966,202130549349101003,030475755,CA,LAVINTHAL FAMILY FOUNDATION,0
967,202131289349300703,363441392,IL,KESHET,9560469
968,202032809349301608,510145189,NC,CHRIST EPISCOPAL CHURCH TRUST,96382
969,202131059349102003,226642389,FL,MURRAY HAZAN FAMILY FOUNDATION,0
970,202120679349100027,611405339,CA,ALMQUIST TRACKS AND TALES,0
971,202121349349302717,521689601,MD,HAGERSTOWN COMMUNITY COLLEGE ALUMNI ASSOCIATION INC,25253
972,202043189349206109,810843440,WA,PARENT BOOSTER USA INC,29931
973,202101589349100860,753087525,SC,WELLIN FAMILY FOUNDATION INC,0
974,202001979349305170,920173900,AK,KENAI MOUNTAINS-TURNAGAIN ARM NAT'L,329360
975,202121049349200502,208054299,TN,THE McMINNVILLE HERITAGE,3000
976,202023189349100132,260692188,MD,CAPE FOUNDATION INC,0
977,202003149349301850,221487291,NJ,PATERSON EYE & EAR INFIRMARY,222843
978,202043219349211174,200484414,MN,STILLWATER AREA BASEBALL ASSOCIATION,146307
979,202043489349200504,931251557,CA,NORTH WEST ELECTRO-ACOUSTIC MUSIC,12650
980,202001979349304625,861090779,CA,Capistrano Valley Christian Schools Inc,9714977
981,202023119349300132,061710347,OH,Urban Minority Alcoholism and Drug Abuse Outreach,499298
982,202003219349102810,464165503,DE,El-Gamal Family Foundation,0
983,202013039349302251,043460139,MA,THE CALEB GROUP INC,3545587
984,202032799349300608,251627623,PA,BOSWELL VOLUNTEER FIRE DEPARTMENT INC,356370
985,202012689349300521,340719180,OH,YMCA OF WESTERN STARK COUNTY,2435198
986,202011359349303361,770571960,CA,Tabard Theatre Company The,796796
987,202130679349200873,412268700,CA,Arpan Global Charities,14597
988,202042939349300729,131740516,NY,FAMILY YMCA at TARRYTOWN,3035318
989,202023179349102832,223554000,DE,Ruth and Jack Glantz Family Foundation Inc,0
990,202022889349301497,650139835,FL,COUNTRY HILLS ELEMENTARY PTA,114581
991,202131239349102363,431681729,MO,CS&M FOUNDATION,0
992,202110299349100306,570727567,SC,NALLEY CHARITABLE TRUST,0
993,202003169349302475,237230009,CA,The American Association of the Order of St Lazarus Inc,297581
994,202013149349303771,364492994,IL,CENTER FOR INDEPENDENT FUTURES,1649888
995,202032939349100003,330994350,OK,THE MAKESENSE FOUNDATION,0
996,202131379349307623,952483215,CA,BUILD REHABILITATION INDUSTRIES INC,5964381
997,202003199349200235,273036099,WA,CLE ELUM-ROSLYN WARRIOR BOOSTERS,64899
998,202131359349100323,136102086,FL,ISADORE A RAFF FAMILY FOUNDATION,0
999,202141339349304469,731283413,OK,OKLAHOMA FFA FOUNDATION INC,4286800
1000,202032839349301218,956093752,CA,Heat and Frost Insulators and Asbestos,17427043
1001,202011939349100606,472592666,NY,CAI & ZHANG FAMILY FOUNDATION INC,0
1002,202013169349304466,382337000,MI,DELTA DENTAL FUND,7892116
1003,202043159349304119,222883605,NJ,Chilton Memorial Hospital Auxiliary,59453
1004,202121339349303942,237068704,KY,CHILDREN'S HOME OF NORTHERN KENTUCKY,7918115
1005,202141379349309379,262213179,VA,MEADOWKIRK INC,848590
1006,202031969349303313,202003198,IL,Icon Ministries Inc,229172
1007,202023099349100537,050468638,RI,MCADAMS CHARITABLE FOUNDATION,0
1008,202013119349302541,134340398,CA,EAST COUNTY AMATEUR SOFTBALL ASSOCIATION,109372
1009,202141259349201139,830837313,GA,ERIC HOLZWORTH MEMORIAL FOUNDATION INC,17568
1010,202032889349300538,470658808,NE,ROTARY INTERNATIONAL DISTRICT 5650 INC,201114
1011,202121179349200707,833099604,OH,ACTION TANK,157178
1012,202023149349101577,436265009,WI,FREDRICK G AND REBEKAH B HUGHES CHARITABLE,0
1013,202023219349200727,222991014,NJ,ALLENDALE ATHLETIC ASSOCIATION,166196
1014,202011979349302386,222769603,PA,FAIRVILLE FRIENDS SCHOOL INC,819146
1015,202023179349202232,471094849,WA,BIG-BRAINED SUPERHEROES CLUB,98763
1016,202003209349100530,831014121,NV,PROJECT DOT,0
1017,202023219349308342,112762401,NY,SOUTH BAY HOME ASSOCIATION INC,23476
1018,202041789349100014,841838891,OK,AHAVAH FOUNDATION INC,0
1019,202131319349102868,541779684,VA,Investco Foundation,0
1020,202043179349305674,330055498,DC,TRADITIONAL VALUES COALITION,2141651
1021,202042609349101104,270400100,WA,LADY FOUNDATION,0
1022,202120999349301307,561535042,NC,NORTH CAROLINA PROFESSIONAL TENNIS UMPIRES ASSOCIATION,116348
1023,202011779349100826,261207910,CA,PATTY AND JACK WRIGHT FOUNDATION,0
1024,202033159349300918,205967694,MT,THE MISSOULA INSTITUTE FOR SUSTAINABLE,198967
1025,202042819349300029,237348116,CA,SIGMA ALPHA CHAPTER OF OMEGA NU,195949
1026,202013029349100721,203995660,DE,Chauncey Foundation,0
1027,202121309349102707,851246920,IL,EMPOWERING WOMEN NFP,0
1028,202141239349301494,311678153,VA,NORFOLK CONVENTION & VISITORS,4339716
1029,202121349349304567,861009951,AZ,CHRISTIAN EDUCATION LEGACY FUND,610644
1030,202101179349301325,620273531,TN,INTERNATIONAL BROTHERHOOD OF 667 TCWH,2614250
1031,202042589349100719,204827990,NJ,JACK & SUSAN LEVKOVITZ FOUNDATION,0
1032,202002969349100005,270532915,NY,MISSION LIFE INTERNATIONAL,0
1033,202012749349300626,210649032,NJ,YMCA OF GLOUCESTER COUNTY,1240027
1034,202111739349300956,223061467,NJ,NEW JERSEY HEALTH AND SAFETY TRUST,821898
1035,202013079349301676,362812376,VA,Association of Independent Corrugated Converters,3333313
1036,202140579349100119,204604504,MI,KALAMAZOO PROMISE,0
1037,202041989349300549,470387077,NE,GAGE COUNTY AGRICULTURAL SOCIETY INC,677307
1038,202100779349100605,460993862,GA,JAMES R NEW CHAITIBLE TRUST,0
1039,202003179349301030,262904183,AR,ARKANSAS PUBLIC SCHOOL RESOURCE CENTER,7308397
1040,202011359349100736,426619852,IA,CHARLES B & VIVIAN KELLY CHARITABLE,0
1041,202120089349200532,205307154,NJ,Princeton Youth Ballet Inc,60849
1042,202031919349300238,611116009,KY,WATER VALLEY VOLUNTEER FIRE DEPT,24143
1043,202003509349200345,203808471,IA,YPIOWA,14665
1044,202101379349300610,203551185,VA,JEWISH COMMUNITY PRESCHOOL INC,281921
1045,202002629349301025,061255346,CT,DEEP RIVER AMBULANCE ASSOCIAT INC,461873
1046,202101279349200810,300000702,CT,Hope Homes International Inc,101831
1047,202110849349100321,816108712,CA,Russ and Kathy Van Cleve Foundation,0
1048,202013169349304671,860898996,AZ,RICHARD A ODOM FAMILY FOUNDATION,568038
1049,202032749349301208,420929341,IA,CRESTWOOD HILLS INC,214630
1050,202041059349300034,390920675,OH,GRAND AERIE FRATERNAL ORDER OF EAGLES,12040869
1051,202101419349300310,141827972,NY,CATSKILL ANIMAL SANCTUARY INC,2872879
1052,202002749349300910,800006048,FL,CUSTOM SHOOT-OUT INC,160840
1053,202011939349300106,391331504,WI,Town of Rome Fire Dept Fund Inc,36079
1054,202011929349101706,436925988,CA,THE GAREEB FAMILY FOUNDATION,0
1055,202023149349300332,581834323,GA,Atlanta Audubon Society Inc,586856
1056,202141349349201164,061010124,CT,RIDGEFIELD SCHOLARSHIP GROUP INC,16855
1057,202140159349100509,131878496,NY,JAMES T LEE FOUNDATION INC,0
1058,202043219349324329,943470240,CA,BRICKLAYERS LOCAL NO 3 VACATION AND,3111607
1059,202011549349300201,251891338,PA,EPSILON CHAPTER ALUMNI CORPORATION,133833
1060,202022869349301817,870288734,UT,Project Reality,3784411
1061,202131809349100518,472620069,WI,GARY AND JADE GUSSEL FOUNDATION INC,0
1062,202003219349102805,203159482,OR,DONALD N MCGREGOR FOUNDATION,0
1063,202131329349201513,814357006,SC,JAMISON COMMUNITY HOUSE INC,1250
1064,202003169349303555,900882514,NY,MISSIONARY SISTERS OF ST BENEDICT HOME FOR THE AGE,1424076
1065,202003179349303040,621697090,TN,Morristown-Hamblen Hospital Foundation,237333
1066,202131339349101248,853450860,PA,C3Compassion Inc,0
1067,202140289349300019,042262705,MA,NORTH OF BOSTON CONVENTION &,970985
1068,202001959349304520,920169557,AK,Open Arms Child Development Center,2239757
1069,202041359349301124,431363303,MO,REGIONAL CULTURAL AND PERFORMING ARTS,7002374
1070,202002889349101015,621427379,TN,TENNESSEE MORTGAGE BANKERS,0
1071,202022889349301622,592979967,FL,AHMED TEMPLE NO 37 GRENADIER &,375588
1072,202141329349304519,205970939,CA,SEANY FOUNDATION,199656
1073,202141319349102544,416306380,WI,OLIVER W TEWS SCHOLAR TR,0
1074,202013539349200906,203455220,CA,Communication Workers of America,147337
1075,202023189349308847,822956461,MA,MEDIA ECOSYSTEMS ANALYSIS GROUP,268233
1076,202031919349301203,251217872,PA,Philadelphia Parent Child Center,56722014
1077,202141389349201554,843026531,CA,WARRIORS CONNECTED,2420
1078,202042619349100004,383353375,MI,THE GIBSON FOUNDATION,0
1079,202021969349302362,232560093,PA,W C ATKINSON MEMORIAL COMMUNITY SERVICE CENTER INC,213664
1080,202031959349301438,410731619,MN,CHIPPEWA COUNTY FAIR ASSOCIATION,163147
1081,202111249349300001,920060834,AK,TERRITORIAL SPORTSMEN INC,73338
1082,202111349349101901,203937168,NE,The Lee and Mary Volkmer Family Foundation,0
1083,202032889349100203,276403960,FL,Margaret M Whiteside Charitable Tr,0
1084,202121309349101022,846472046,MA,CFLIBOTTE LVNG TR MEMORIAL SCHOLARS,0
1085,202100979349200815,630957548,AL,SANTUCK VOLUNTEER FIRE DEPARTMENT,99489
1086,202001369349302635,455321119,VA,NICARAGUA BAPTIST MISSIONS,123640
1087,202141219349200029,823810557,GA,SISTERS IN PARADISE A NOT FOR PROFIT CORPORATION,38500
1088,202140619349200504,824906312,NJ,International Transgender Education Organization,11958
1089,202003189349303305,461681862,MA,MICROBIOME HEALTH RESEARCH INSTITUTE INC,10542189
1090,202012839349100401,822473788,MD,THE ALFANDRE FAMILY FOUNDATION INC,0
1091,202130899349100303,436824989,MO,CROUSE-MOSSBURG SCHOLARSHIP TRUST,0
1092,202041979349305364,311045247,OH,DAYTON CHILDREN'S HOSPITAL FOUNDATION,7799111
1093,202012899349300716,521638207,MD,CHILDREN'S INN AT NIH INC,8998704
1094,202033239349100623,202033950,NJ,THE INGRID MAHAN FOUNDATION,0
1095,202111379349203176,200840169,IN,THE MAPLE CENTER INC,70621
1096,202101319349201950,832396146,GA,CASTIAL DREAMS INC,13421
1097,202003159349102155,843547682,FL,EDNA M AND AARON E GINGERICH FOUNDATION,0
1098,202012599349301316,526054304,MD,ANNE ARUNDEL COUNTY ASSOC OF REALTORS,1606563
1099,202022729349300202,166171654,NY,LITERACY NEW YORK INC,858210
1100,202013189349104501,841236286,CO,BORGEN FAMILY FOUNDATION,0
1101,202101319349100925,260604831,CA,SIMON-STRAUSS FOUNDATION,0
1102,202130629349300918,370611177,IL,ILLINOIS OIL & GAS ASSOCIATION,483210
1103,202111379349202781,474857582,NY,AUTISM SOCIETY HABILITATION ORGANIZATION INC,10000
1104,202131259349302758,314230880,OH,LANCASTER FAIRFIELD COUNTY CHAMBER,344597
1105,202023589349101107,046091865,PA,ELY CHARLES C TR UWILL,0
1106,202121379349200832,271446062,MA,ATTLEBORO POLICE ASSOCIATION,91093
1107,202131309349101783,820540623,FL,GETZEN FAMILY CHARITIES INC,0
1108,202110269349200116,205586483,ND,TWIN BUTTES ELDERS ORGANIZATION IN,120102
1109,202140549349100604,112654942,NY,THE FRANK G RAICHLE FOUNDATION,0
1110,202033219349204833,460489189,CO,HEALING ROOMS FROM THE ROCKIES,6861
1111,202141049349200304,742446080,TX,The Theatre Company of BCS,144836
1112,202001689349301035,362481341,IL,NAPERVILLE AREA CHAMBER OF COMMERCE,1557254
1113,202023109349300842,141392442,NY,SENIOR SERVICE CENTERS OF THE ALBANY,2824496
1114,202022899349300617,431552945,MO,SSM Health Foundation - St Louis,5352128
1115,202141549349200809,751946050,TX,South Franklin Volunteer Fire Department In,56122
1116,202101329349202415,450306835,ND,NORTH DAKOTA CHAPTER OF THE,73599
1117,202012969349100501,824369013,TX,Spirit Of Grace Network AG,0
1118,202001549349201105,221574481,NJ,TENAFLY TENNIS CLUB,79223
1119,202013219349309796,411710585,MN,HEATH PERKINS POST CORPORATION,145261
1120,202111659349100621,271437423,NY,YISNASAY FOUNDATION,0
1121,202141319349301949,311242710,OH,FRIENDS OF EARLY MUSIC,609871
1122,202121259349101902,236215477,NV,BEIRNE T FBO ST EDMOND 4947 TUW,0
1123,202131379349200048,841829844,CA,SHE IS HEALED,8380
1124,202033189349301623,311111784,IN,INDIANA UNIVERSITY HEALTH BALL MEMORIAL,5729571
1125,202141259349201124,030551494,NY,THE CHARLES THIDE FOUNDATION INC,38925
1126,202003189349304715,410726171,MN,International Falls Memorial Hospital,29623860
1127,202010899349300301,222508994,NY,The New York State Oil Producers Association Inc,37003
1128,202131229349301008,611435868,IL,GATEWAY GRIZZLIES BOOSTER CLUB,50
1129,202111399349300806,710305698,AR,VETERANS OF FOREIGN WARS,46961
1130,202000949349301570,205486245,DE,THE CHOIR SCHOOL OF DELAWARE,432508
1131,202140649349201004,272273478,KS,Hope Bridges Inc,34647
1132,202023219349209897,223536409,NJ,RUSSIAN JEWISH COMMUNITYDEVELOPMENT,164990
