,ObjectID,EIN,State,Name,Revenue
2072,202021789349301807,461793603,WA,MOTHER AFRICA,1100958
2073,202101349349202600,521771487,DC,WESTERN COALITION OF ARID STATES INC(WESTCAS),49044
2074,202041049349300004,452556898,OH,BIKE CLEVELAND,446823
2075,202042629349300819,232170836,GA,ACOUSTIC NEUROMA ASSOCIATION,613789
2076,202003109349201435,570737855,SC,GREATER ABBEVILLE CHAMBER OF,50349
2077,202001369349300030,341224885,OH,THRESHOLD RESIDENTIAL SERVICESINC,5153446
2078,202140409349301194,820799914,TX,CHILDREN'S ADVOCACY CENTER OF,928452
2079,202001569349200645,680486833,CA,Lake Almanor Community Foundation,47729
2080,202101139349300805,382477841,MI,BATTLE CREEK AREA CATHOLIC SCHOOLS,797859
2081,202141379349310099,941437716,CA,ARC-SAN JOAQUIN,3110159
2082,202140999349200744,770076420,CA,MERCED POLICE OFFICERS ASSOCIATION INC,110852
2083,202033209349302073,112503507,NY,LITTIG HOUSE COMMUNITY CENTER,650781
2084,202141209349300539,455585107,TX,FHS BAND BOOSTERS,178242
2085,202021339349302607,451559426,CO,Pueblo School for Arts and Sciences,5696151
2086,202011369349305351,272370028,NY,PATIENT AIRLIFT SERVICES INC,1225096
2087,202042959349300824,391249704,IL,Children First Foundation,466690
2088,202032829349200403,821691574,PA,BELLEAU WOOD LEATHERNECKS INC,66966
2089,202140149349300119,112394864,NY,TIMOTHY HILL CHILDREN'S RANCH INC,8828624
2090,202043219349310639,464882912,FL,AUCILLA RESEARCH INSTITUTE INC,147326
2091,202023189349309497,141338302,NY,NORTHEASTERN ASSOCIATION OF THE BLIND AT,6288253
2092,202141319349303554,020342196,NH,ROCKINGHAM NUTRITION AND MEALS ON WHEELS,3650615
2093,202043219349313029,472398695,KS,SUNFLOWER ADULT DAY SERVICES INC,316105
2094,202043189349305549,954571388,CA,South Central Los Angeles Ministry Project Inc,1293747
2095,202110369349300146,133149200,NY,NEW YORK CITY GAY AND LESBIAN,6788822
2096,202013189349307536,237057843,IL,ELLWOOD HOUSE ASSOCIATION,806064
2097,202021709349300137,271596539,GA,THE CENTER FOR HOPE COUNSELING SVCS,97770
2098,202120849349301712,208967421,CA,MAKING WAVES ACADEMY,23033799
2099,202100399349300765,232434447,PA,NATIONAL CONSTITUTION CENTER,18487505
2100,202041969349202379,421203600,IA,BRITT DRAFT HORSE ASSOCIATION INC,62438
2101,202020649349301602,391596757,WI,HAYWARD COMMUNITY FOOD SHELF INC,257787
2102,202110469349301001,770287514,CA,SAN FRANCISCO FORTY NINERS FOUNDATION,5659291
2103,202111309349301311,470458128,NE,LINCOLN COMMUNITY FOUNDATION INC,21097645
2104,202111379349308981,060646920,CT,ADELBROOK INC,30629028
2105,202032819349301318,431892443,MO,ST FRANCOIS COUNTY COMMUNITY,302827
2106,202002959349301775,560810755,NC,CUMBERLAND COURTS INC,1166496
2107,202011079349200916,821894269,CA,ROOTS N WINGS INC,170610
2108,202111329349301336,202887881,SC,OUR DAILY REST INC,597364
2109,202022969349200307,237151924,TX,INTERNATIONAL ASSOCIATION OF LIONS CLUB DISTRICT 2-S3,31610
2110,202140409349301219,223815317,NJ,Mordecai Land Trust Inc,21392
2111,202003219349309420,116080123,NY,GARDEN CITY ATHLETIC ASSOCIATION,339043
2112,202013189349200046,800190418,NY,KATHERINE TAGLIALATELLA CHARITABLE,17342
2113,202031569349300803,264445416,NY,Fifth Avenue Counseling Center Inc,3272051
2114,202041059349301664,431154605,MO,THE COLLEGE SCHOOL ASSOCIATION,5035914
2115,202032609349301218,570539936,SC,BARGAIN BOX,855900
2116,202033559349200003,204274992,NJ,RUTGERS AFRICAN AMERICAN ALUMNI ALLIANCE,11325
2117,202023189349304162,311631399,PA,AUTUMN HOUSE PRESS,180327
2118,202140269349301504,562121839,NC,THE WRIGHT'S CENTER INC,482330
2119,202121269349300832,251699268,PA,LUTHERAN HOUSING CORP OF OIL CITY,369210
2120,202010459349200621,203451384,CO,PIKES PEAK CHILDREN'S MUSEUM,25784
2121,202003529349301105,362212474,IL,BARBARA OLSON CENTER OF HOPE,2503857
2122,202110789349300111,473436880,NY,HSS SCREENING AND EARLY DETECTION,127295
2123,202120979349301752,431496422,MO,Midwest Veterans' Biomedical Research,1907341
2124,202141059349201024,720966063,LA,CYPREMORT YACHT CLUB INC,85545
2125,202001369349305005,356679628,IN,The American Legion National Emergency Fund,649726
2126,202033179349202078,526056636,MD,WILSON RURITAN CLUB INC,50409
2127,202130679349200638,830794994,CA,NORTHERN CALIFORNIA MUSEUM OF,940
2128,202031849349200743,274397174,IA,Thomas Jefferson Gardens,33713
2129,202001539349200210,743261256,RI,The Senior Agenda Coalition of Rhode,191881
2130,202110439349201061,112669173,NY,The North Fork Chamber of Commerce,59161
2131,202120479349200002,222605105,CA,MISSION TRAILS LITTLE LEAGUE INC,64271
2132,202023009349301132,530204660,MD,American Physiological Society,21629307
2133,202120439349302167,911995285,WA,LONGVIEW STAGEWORKS,60109
2134,202100689349300140,020258169,NH,CAMP FATIMA INC,385447
2135,202011369349304641,133595348,NY,GRAN PARADA DOMINICANA DEL BRONX,148415
2136,202042759349100204,386105067,NJ,PIVNICK FAMILY FOUNDATION,0
2137,202130469349300608,042853296,MA,SYMMES LIFE CARE INC,26155048
2138,202120329349300112,223575823,NJ,MADISON AVE - CROSSROADS COMMUNITY,605764
2139,202100729349300000,272829036,CT,Stamford Iglesia de Dios de la Profecia Inc,194074
2140,202141379349300219,541733988,VA,MCLEAN HIGH SCHOOL ATHLETIC BOOSTERS,240000
2141,202023169349202247,521225114,MD,HOME BUILDERS ASSOC OF WASH COUNTY,91464
2142,202120289349300812,541773406,VA,US CIVILIAN RESEARCH & DEVELOPMENT,36333486
2143,202012609349201266,300234396,CA,CULTURE ENRICHMENT INSTITUTE,0
2144,202001279349100200,208030810,NY,ROCKEFELLER ARCHIVE CENTER,0
2145,202101379349310950,043653529,CA,Partnership for Children & Youth,996715
2146,202013179349307341,271019073,NY,THE SOUTHAMPTON ANIMAL SHELTER,4111321
2147,202031359349200918,463148758,NC,GROWINGCHANGE-ORG,112378
2148,202023159349201362,452992173,PA,BROADLEAF HEALTH AND EDUCATION ALLIANCE,108197
2149,202131189349200638,680443342,CA,PHCC OF SACRAMENTO VALLEY INC,68113
2150,202120639349301432,742753655,TX,SPECIALIZED SAFETY TRAINING INC,599264
2151,202003219349312445,010357799,ME,ORRINGTON HOUSING CORPORATION,176090
2152,202032889349200528,300693084,MA,LYNN MINISTRIES INC,80303
2153,202130719349200413,943027802,CA,SANTA ROSA SUNRISE ROTARY CLUB,64679
2154,202101039349300505,711029179,TN,GIRLS ON THE RUN OF MIDDLE TENNESSEE,187466
2155,202110729349301106,813306873,CA,ISNHS CLASS'71 INT'L ALUMNI ASSOC,2866
2156,202023219349308732,237365327,OH,OLIVEDALE SENIOR CITIZENS,303496
2157,202140869349300309,043154163,MA,NEW ENGLAND STATE POLICE INFORMATION,3862034
2158,202043219349205369,061297775,CT,Prospect Gun Club,67333
2159,202140709349300014,221964188,NJ,HEMOPHILIA ASSOCIATION OF NEW JERSEY,1043702
2160,202110999349300636,411948125,MN,MINNESOTA INTERCOLLEGIATE ATHLETIC,1021680
2161,202021559349300747,956204221,CA,JOHN MUIR ELEMENTARY SCHOOL PTA,53664
2162,202021489349200742,271586711,MD,MOUNTAIN RIDGE BAND PARENTS ASSOCIATION INC,60997
2163,202013209349300576,311636218,MD,Wilson Parrot Foundation,142491
2164,202041359349302079,954833956,CA,CHRISTIAN MENTORS NETWORK INC,76659
2165,202140769349301284,205911109,TX,TYLER DISCIPLE HOMES INC,339366
2166,202121029349300012,237065452,MI,THE ART CENTER,406100
2167,202013219349303711,314381771,OH,ZANESVILLE DAY NURSERY,1559423
2168,202002589349300690,820563117,MO,SPAY & NEUTER KANSAS CITY,2288035
2169,202003219349323350,465129267,SC,LA ROCA MISSIONS INC,118167
2170,202041849349200049,916054102,WA,HELPFUL NEIGHBORS CLUB,9964
2171,202131179349300613,383693155,MI,KIDS COALITION AGAINST HUNGER,574023
2172,202032759349200018,952455456,CA,LA HABRA HEIGHTS IMPROVEMENT ASSOCIATION,17339
2173,202131279349302658,453656162,MN,SAINT JOHN'S UNIVERSITY,117650669
2174,202023189349301007,203373214,MD,DRUG FREE LEBANON INC,250500
2175,202023579349301212,680398728,CA,San Ramon Valley High School,629593
2176,202033219349313548,481114022,KS,SUNFLOWER DIVERSIFIED SERVICES,156607
2177,202020489349301212,473277869,SD,ABRIENDO CORAZONES-OPENING HEARTS,311873
2178,202021569349201002,540838479,VA,AMERICAN BOXWOOD SOCIETY,61016
2179,202003219349204225,455297387,WI,TOMMY O'S NORTHERN STARS PLAYHOUSE INC,0
2180,202130859349301508,474430042,TX,STORYLINE,579812
2181,202130579349300218,201020880,MA,SCHOOL ON WHEELS OF MASSACHUSETTS INC,845313
2182,202021379349200017,770609909,CA,TRI-VALLEY KOREAN PARENTS ASSOCIATION,94480
2183,202022959349301002,472155537,OH,FAMILY PROMISE OF BUTLER COUNTY INC,255580
2184,202003489349300600,066002483,CT,Quaker Lane Cooperative Nursery School,165049
2185,202013189349305236,474433572,AZ,CUENCA LOS OJOS,827497
2186,202003009349301400,746086191,TX,PTA Texas Congress 4888 Harvard Elementary,137417
2187,202031909349201013,251576981,PA,PIONEER HISTORICAL SOCIETY OF BEDFORD COUNTY INC,74430
2188,202022319349301207,472544597,NY,THE TRAFFIC CLUB OF NEW YORK SCHOLARSHIP FUND INC,16185
2189,202013519349300216,203685016,NC,DD RESIDENTIAL SERVICES INC,1794661
2190,202013179349201891,473023933,MI,THE BARN FOR EQUINE LEARNING,82513
2191,202042759349100014,825502576,CA,The Alberto and Stacy Valner Family,0
2192,202110329349200006,043249423,MA,LENOX FIRE COMPANY INC,7607
2193,202100829349301025,251606936,PA,CONEMAUGH HOUSING INC,470494
2194,202013229349201181,911805093,CA,ROTARY CLUB OF NIPOMO,86192
2195,202003189349310350,720771653,LA,LOUISIANA MINORITY BUSINESS,752058
2196,202002939349300635,454624346,TX,THE ALLIANCE FOR COMMUNITY TRANSFUSION,3344641
2197,202131189349200308,331053053,NC,SOUTH ATLANTIC CHAPTER METALS SERVICE CENTER INSTITUTE,32805
2198,202033429349100108,066028483,RI,MARY C HICKS TRUST,0
2199,202101259349300230,237033683,FL,ROTARY CLUB OF SEMINOLE CHARITABLE,53668
2200,202120279349200612,510244985,NY,American Federation of Teachers #2698,139711
2201,202031829349301703,460356630,SD,NORTHERN HILLS FAMILY RECREATION,246284
2202,202023109349301297,740809250,TX,SHRINERS INTERNATIONAL,190501
2203,202011649349101201,352446722,OH,WALTER E TERHUNE MEMORIAL FUND 20-0326760,0
2204,202003219349300015,521400492,DC,Americans for Tax Reform Foundation,1715878
2205,202100999349200410,460639645,DC,National Women's Law Center Action Fund,140892
2206,202140119349301804,273004578,UT,UTAH YOUTH RUGBY,142518
2207,202111379349301261,237419385,VA,RAPHINE VOLUNTEER FIRE COMPANY,250924
2208,202111239349301446,954628412,CA,COUNSELING4KIDS INC,6385933
2209,202101379349308260,113402365,NY,ST PIUS V SENIOR HOUSING DEVELOPMENT,929594
2210,202003389349300035,830301962,SD,CORNERSTONE BIBLE INSTITUTE,397863
2211,202110869349300511,237113276,ID,THE SUN VALLEY CENTER FOR THE ARTS INC,4456334
2212,202131369349301353,383622718,MI,SAGINAW COUNTY SPORTS HALL OF FAME,28061
2213,202131209349300933,208823721,FL,GAINESVILLE OPPORTUNITY CENTER,337029
2214,202111339349303221,261125131,AR,CHI ST VINCENT MEDICAL GROUP HOT SPRINGS,76143501
2215,202013219349201481,900842550,FL,HEALTHCARE PROVIDERS COALITION INC,38761
2216,202101379349303480,271909533,WI,EYE HEART WORLD INC,425285
2217,202120749349300102,061229018,CT,GROTON AMBULANCE ASSOCIATION INC,1903938
2218,202141279349200009,260005933,PA,GALLITZIN SPORTSMENS ASSOCIATIONS,47878
2219,202011349349302771,592654810,FL,INDIAN RIVER SOCCER ASSOCIATIONINC,492726
2220,202011349349302761,770558307,CA,Koshish Foundation,270422
2221,202013219349317801,463373660,MI,YOUTH MENTORING WORLDWIDE INC,623285
2222,202130929349300528,237066134,VA,WILLIAMSBURG JAMES CITY COUNTY COMMUNITY,1819938
2223,202021979349305607,260735564,CA,ENCORE THEATRE GROUP,659141
2224,202100509349201010,770097062,CA,EXETER FOOD CLOSET,32653
2225,202002889349200605,274161838,GA,LAST STOP HORSE RESCUE,74241
2226,202013179349101601,326474435,OH,Carolyn and Herbert Metzger Foundation,0
2227,202111239349300506,561477077,NC,GRISSETTOWN-LONGWOOD FIRE,812047
2228,202001629349200225,454662472,NY,PHYSICIAN STAFF FUND AT ST CATHERINES,186262
2229,202001319349201000,261574509,PA,PARENTS IN TOTO,120233
2230,202023569349300532,465313360,CA,RFHC Bay Pulgas Landowner Inc,2975917
2231,202031969349202453,813006771,MI,Kimble Education Foundation Inc,181170
2232,202033219349307793,454801893,PA,ART OF RECYCLE,568778
2233,202023189349305987,132601303,NY,BRONX COUNCIL ON THE ARTS INC,2291074
2234,202023459349200702,630975269,AL,INTERNATIONAL LONGSHOREMEN'S ASSOCIATION,58864
2235,202120259349300732,475032850,TX,ROSE CITY YOUTH ASSISTANCE INCORPORATION,0
2236,202141359349302329,330019749,CA,COLLEGE & CAREER MINISTRIES INC,258384
2237,202130559349300628,362177140,IL,ALLENDALE ASSOCIATION,30524766
2238,202131349349301588,474736885,AL,AGAPE UNITED APPEAL FUND INC,33025
2239,202043219349304914,463534947,MA,THE HEART BROTHERS FOUNDATION INC,217585
2240,202111349349202291,751710916,TX,Amarillo Area Chapter of Credit Unions,22244
2241,202101339349305870,522112412,MD,COMPASS INC,20702488
2242,202141379349201024,237293387,CT,ARMY AVIATION ASSOCIATION OF AMERICAINC,66193
2243,202013089349201556,582026478,AR,CRYSTAL HILL ELEMENTARY PTA,63252
2244,202031489349100318,256910516,PA,FRIENDS BOARDING HOME - CHARLES B AND M ANNA,0
2245,202033219349321688,223796800,NJ,Budd Lake Vol Fire Dept of Mt Olive Twp Inc,348773
2246,202022609349301602,650731706,FL,KEEP KIDS DRUG FREE FOUNDATION INC,86298
2247,202043219349208069,270246661,TX,BRADY CLERGY ASSOCIATION,25473
2248,202130439349200823,237449226,MN,MINNESOTA BASS CHAPTER FEDERATION,87254
2249,202000979349200720,832451765,CT,BLUE MOON RAPTORS INC,5975
2250,202013219349302226,411851475,MN,GREATER MINNESOTA FAMILY SERVICES,15745171
2251,202141059349301904,620517292,TN,LAUSANNE COLLEGIATE SCHOOL,21886338
2252,202141379349301534,146250253,VA,HELEN AND LEO RICHARDSON CHARITABLE TRUST,47579
2253,202130859349300033,274158090,VA,Rebuilding TogetherArlingtonFairfax,606828
2254,202033089349200888,232111692,PA,Capital Area Chapter of PA Music Teachers Assn,2641
2255,202032699349200313,232070006,PA,CARBONDALE AREA ELEMENTARY PTA,31558
2256,202140139349301719,820677662,CA,Climate Access Inc,240814
2257,202140609349300504,222012936,NJ,ARTS COUNCIL OF THE MORRIS AREA,897943
2258,202131289349200003,831168615,TX,HEAVENS HAVEN LEARNING CENTER,103673
2259,202111269349301531,941507096,OR,LUTHERAN CARE FOR THE AGING care of Natalie Myers,117149
2260,202002859349200300,561211215,NC,TURFGRASS COUNCIL OF NORTH CAROLINA,76482
2261,202130729349300123,396159122,WI,Partners For St Joseph Regional Medical Center,10135
2262,202021939349200957,811525999,DE,DELMARVA GOSPEL MUSIC ASSOCIATION INC,60469
2263,202130469349300628,631137996,AL,Henry County Healthcare Authority Inc,10887210
2264,202100489349200520,860637374,AZ,RIVER CRUIZERS INC,19914
2265,202130219349200703,730174080,OK,United Brotherhood of Carpenters,88885
2266,202101279349301025,471696279,NY,American Friends of Kollel Bais Dovid Cholon Inc,36750
2267,202130089349300538,237350046,FL,LAKE WALES ARTS COUNCIL INC,468868
2268,202021339349101412,721085968,MS,D L DYKES JR FOUNDATION,0
2269,202011349349302081,391327215,WI,FOX VALLEY FAMILY PRACTICE RESIDENCY,61438
2270,202033219349321828,232047365,PA,THE HISTORICAL SOCIETY OF TRAPPE,36688
2271,202100539349300830,223330787,NJ,NEW JERSEY CORPORATION FOR ADVANCED TECH,218661
2272,202011349349302096,510255083,DE,CITYFEST INC,1854891
2273,202031359349302643,464233500,PA,11TH STREET FAMILY HEALTH SERVICES INC,561571
2274,202110629349301011,621857624,TN,LIONSHARE LEADERSHIP GROUP,246756
2275,202121319349303452,237376077,NY,SYRACUSE MODEL NEIGHBORHOOD FACILITY,4668623
2276,202141329349302249,391157876,WI,BEAVER DAM COMMUNITY HOSPITALS INC,109285462
2277,202033109349201578,452555259,CA,LA COLONIA DE EDEN GARDENS INC,61986
2278,202033219349201203,273077907,NC,SIGNPOSTS MINISTRIES INC,104607
2279,202043219349304749,262518642,MI,Teen HYPE,1669915
2280,202012969349200731,812736492,CA,Conexiones Educativas,19480
2281,202003219349312010,261915425,NY,NEW YORK CITY HEMOPHILIA,657165
2282,202130469349200338,566061562,NC,CIVITAN INTERNATIONAL,65622
2283,202032529349300833,330679708,CA,BEACH FUTBOL CLUB,3443988
2284,202003219349309700,351267319,IN,INDIANA COMMUNITY ACTION,4998435
2285,202041889349300819,562483082,TN,BLOODWATER MISSION INC,1739723
2286,202003219349319880,464472309,ND,DOWNTOWN COMMUNITY PARTNERSHIP,518030
2287,202013139349200306,161600437,NY,WHAT A RAQUETTE MUSIC AND DANCE INC,2432
2288,202021759349300837,941364909,CA,CALIFORNIA TOMATO GROWERS,801062
2289,202140299349301609,522287604,NY,LA ESCUELITA INC,1847494
2290,202021929349300327,161537883,NY,ENERGY COOPERATIVE OF AMERICA INC,2108829
2291,202003589349301005,742964074,TX,TORCHBEARERS - HIS HILL,1190563
2292,202100219349200010,237064451,FL,COMMUNICATIONS WORKERS OF AMERICA,80358
2293,202131379349302858,311563579,KY,BEHAVIORAL HEALTHCARE SERVICES INC,10605537
2294,202043219349321744,455069131,KS,JUST FOOD OF DOUGLAS COUNTY KS INC,2580472
2295,202120999349300637,475038992,WI,Eau Claire Buddhist Sangha,0
2296,202131339349305493,301203255,TX,FRIENDSHIP HOUSE,33913
2297,202141339349305089,841594869,CO,Commuting Solutions,509351
2298,202120899349301307,592954172,FL,FLORIDA WATER RESOURCE CONFERE,0
2299,202013019349200036,680124757,CA,CALIFORNIA CHERRY EXPORT,117115
2300,202011279349300046,800325871,GA,Longhorn Youth Lacrosse Association Inc,158891
2301,202110509349301611,596166684,FL,THE JUNIOR LEAGUE OF PENSACOLA INC,80246
2302,202001389349100000,806080715,FL,TRUNNELL FAMILY FOUNDATION,0
2303,202033219349302438,386114135,MI,COMMUNITY FOUNDATION FOR MUSKEGON COUNTY,19268079
2304,202013219349320691,431480279,MO,K C CLAY GUILD,231139
2305,202013219349324891,812856175,NY,ARTS ON SITE NYC INC,216465
2306,202101329349303370,721219280,LA,Christus Foundation Shreveport-Bossier,478861
2307,202013029349201016,330377712,CA,DONA MERCED PTA,20658
2308,202033179349203413,364128401,IL,SAMSKRITI FOUNDATION,56438
2309,202121259349301707,237379088,NY,A J Muste Memorial Institute,792983
2310,202111349349202541,541223629,DC,Washington Coal Club,13400
2311,202042729349300329,821366272,HI,KINAI EHA,276857
2312,202120089349300727,651119729,FL,ARTFEST FORT MYERS INC,527864
2313,202011829349201146,320362407,TX,AMY'S WISH WITH WINGS,135697
2314,202021079349100612,464280009,NY,RV TOAN FOUNDATION,0
2315,202022759349200422,383977416,MI,THORNAPPLE AREA SOCCER CLUB,78088
2316,202021949349300407,316034321,OH,Beta Rho Deutron House Corp,458524
2317,202023219349100737,510163715,NY,AMERICAN FRIENDS OF BILDERBERG INC,0
2318,202013179349302926,222971220,NJ,Samaritan Homeless Interim Program Inc,465713
2319,202141379349303314,581747257,GA,BREWTON CEMETERY,233641
2320,202033509349100313,466936881,PA,JOHN CAMPION TRUST FBO,0
2321,202121379349200712,204782360,HI,FILIPINO CHAMBER OF COMMERCE OF HAWAII FOUNDATION,32910
2322,202110279349200311,340899100,OH,HARTVILLE MIGRANT COUNCIL INC,131212
2323,202121329349300407,951191765,CA,SANTA MARIA VALLEY CHAMBER OF COMMERCE,2180403
2324,202023139349300502,521938393,MD,Sun Snow and Surf Ski Club Inc,178059
2325,202002959349100105,464817258,WI,KENDALL VOLUNTEER FIRE DEPARTMENT,0
2326,202021979349300042,834092520,MN,NEVER SURRENDER INC,74879
2327,202140589349300119,455342604,VA,GRIZZARD CEMETERY TRUST,193
2328,202111359349301876,042030456,MA,Electrical Contractors Association of,1632148
2329,202042699349300104,751095181,TX,SHRINERS INTERNATIONAL SHARON SHRINERS,421527
2330,202003189349101955,746521599,MA,THE GUSTAVO POSSE FOUNDATION,0
2331,202130279349200718,821815214,TX,PANHANDLE ABA RESOURCE ASSOCIATION,15268
2332,202023359349300897,461844550,OR,Masonry & Tile Industry Labor Management,11720
2333,202131339349200543,832238527,NC,LINCOLNTON LIONS CLUB INCORPORATED,12316
2334,202003159349100915,386124363,MI,THE WEGE FOUNDATION,0
2335,202041359349101124,208096298,NY,THE GELA FOUNDATION INC,0
2336,202001979349306520,521935605,NJ,LIFE OPPORTUNITIES UNLIMITED,2928761
2337,202141619349200229,831936556,MI,ASSOCIATION OF ASSEMBLIES OF ADSOM,11253
2338,202023219349105527,541887187,VA,The Jacquemin Family Foundation Inc,0
2339,202022759349300117,340150715,OH,CLEVELAND HTS TEACHERS CREDIT UNION,324920
2340,202131179349102903,260253979,CA,FATHERS HELP NETWORK INC,0
2341,202041969349303684,753147007,FL,PRIMARY CARE MEDICAL SERVICES OF,8401206
2342,202023179349309437,472122026,DE,THE BRIDGE OF HOPE INC,1520356
2343,202020489349300612,410414100,MN,ACACIA PARK CEMETERY ASSOCIATION,619369
2344,202023179349101522,046050704,MA,THE ELLISON FOUNDATION ELTON DREW TRUST,0
2345,202043219349321629,596156233,FL,VETERANS OF FOREIGN WARS POST 4256,215343
2346,202110769349200211,822330258,PA,ALL GOOD THINGS RECEOVERY INC,54303
2347,202013159349201231,273386905,MN,EAT FOR EQUITY,93683
2348,202101319349101025,364323858,IL,OBERLIN CHARITABLE TRUST,0
2349,202043179349300724,710526367,AR,Arkansas State University Red Wolves Foundation In,8137847
2350,202021409349301332,930429518,OR,BENEVOLENT & PROTECTIVE ORDER,233699
2351,202023219349202992,710802780,AR,SCOTT STEWART MINISTRIES INC,17677
2352,202002979349300010,201845250,FL,St Petersburg Bridge Club Inc,183708
2353,202032819349100603,886002446,NV,DOUGLAS COUNTY HIGH SCHOOL TUA,0
2354,202013119349300916,542080380,FL,Tampa Bay Healthcare Collaborative Inc,122481
2355,202003079349100010,270625067,NY,NS CHARITABLE FOUNDATION,0
2356,202003449349100510,223630023,NY,PIETRO CHARITABLE FOUNDATION,0
2357,202013219349102966,954823036,CA,THE WILLIAM MORRIS ENDEAVOR,0
2358,202101309349201915,463027146,CA,WINNERS CHRISTIAN CHURCH,120063
2359,202121309349101797,836343509,KS,RONALD J LIEB FOUNDATION,0
2360,202043229349300414,010283797,ME,Alliance for Addiction and Mental Health,248724
2361,202011359349102251,205862864,GA,CS Foundation Inc,0
2362,202003009349300820,570971160,FL,CHRISTIAN CONTRACTORS ASSOC INC,18729
2363,202121319349200112,710679719,AR,Road Runners Club of America,18063
2364,202121169349100237,611459872,OH,FOE #2224 Charity Fund Inc,0
2365,202040749349300719,470720973,KS,WASHINGTON STATE HEALTH INSURANCE,40155085
2366,202003219349311825,581441909,GA,ISLE OF HOPE VOLUNTEER FIRE DEP'T,258647
2367,202022689349301522,230809250,PA,THE LIGHTHOUSE,3492618
2368,202001909349300110,520227500,MD,THE ANNAPOLIS YACHT CLUB INC,12576103
2369,202041979349305544,232134479,PA,ST LUKE'S HOSPITAL AND HEALTH NETWORK AUX,0
2370,202141329349302459,341833994,OH,Olmsted Assisted Living Corporation,1571837
2371,202001979349305535,953657510,CA,CALIFORNIA STATE SOCCER ASSOC SOUTH,9665060
2372,202003219349307365,237116214,MO,AUTUMN AGE HOMES INC,502
2373,202122039349300612,340051440,OH,ACADEMY OF MEDICINE OF CLEVELAND,347885
2374,202042929349300009,010072838,ME,FRATERNAL ORDER OF EAGLES #618,248740
2375,202021889349300702,237126811,NY,NEW ROCHELLE FUSE WELFARE FUND,3042019
2376,202023159349305077,611470925,TN,OASIS OF HOPE INC,754362
2377,202042739349300709,364272538,IL,CHOSEN TABERNACLE FULL GOSPEL AND BAPTIST CHURCH,166354
2378,202003179349306740,330006719,CA,CZ MASTER ASSOCIATION,10065919
2379,202141269349302294,463049883,UT,SRS EDUCATION,1109490
2380,202013169349101126,474017748,AL,Thought for Food Foundation,0
2381,202131339349103008,825217969,VA,POINT AIM AND SHOOT STUDIOS,0
2382,202101319349200855,043122776,MA,NATIONAL COALITION FOR EDUCATIONAL AND,14261
2383,202100429349300305,135661101,NJ,HEALTH & WELFARE TRUST FUND UNITED,66980
2384,202041829349100809,113487471,NY,KMC FOUNDATION,0
2385,202033219349200038,273268440,MD,CHESAPEAKE FILM FESTIVAL INC,97993
2386,202031969349100933,331022154,AL,THE GRATITUDE FOUNDATION,0
2387,202003189349102120,821391670,PA,The Lewis Family Memorial Scholarship Tr,0
2388,202120119349100907,396072993,WI,GEORGE W & EFFIE BORG SCHOLARSHIP FUND,0
2389,202043179349306009,542064462,NY,CUE ART FOUNDATION,635215
2390,202121599349200207,821670244,LA,BULLDOG ATHLETIC SPORTS CLUB,86468
2391,202033209349100288,421263576,MD,NATURE SACRED,0
2392,202110549349100501,316411369,OH,JOSEPH E & MARY E KELLER FOUNDATION,0
2393,202110899349100431,640820553,MS,THE STEVE AND MELODY GOLDING FOUNDATION,0
2394,202023039349302507,161342150,CA,ALPHA PHI INTERNATIONAL FRATERNITY-,518172
2395,202023219349312862,271734337,PA,A BREEZE OF HOPE FOUNDATION,626934
2396,202032689349300928,473928697,NY,HG HOLDING HOUSING DEVELOPMENT FUND,307044
2397,202013239349200201,237103188,FL,PTA FLORIDA CONGRESS-BEAR LAKE ELEMENTARY PTA,43150
2398,202033149349301003,473437182,IN,NADEGE INC,89650
2399,202141179349301759,202430213,AZ,SUN CORRIDOR INC,2645775
2400,202130899349100103,731620045,OK,KIMMELL FAMILY FOUNDATION,0
2401,202141249349302409,382387141,MI,HURON HUMANE SOCIETY INC,383131
2402,202033189349101123,066531988,MA,WELD FAMILY FOUNDATION,0
2403,202130089349201103,363890168,IL,ELGIN BREAKFAST ROTARY CLUB,33389
2404,202013219349312441,113286388,NY,Local 713 International Brotherhood of,7277020
2405,202120709349200102,472458442,LA,COVENANT LIFE FELLOWSHIP OF LA,196527
2406,202021689349300307,510097634,DE,SILVERSIDE CLUB INC,216761
2407,202141679349100809,842310394,MA,PATRICK AND JANE FOUNDATION,0
2408,202100349349200310,650443162,FL,ST LUCIE PRESERVATION,2
2409,202003219349101825,266244572,NJ,RALPH A LOVEYS FAMILY CHARITABLE,0
2410,202101319349102610,464802009,IL,BISHOP FAMILY FOUNDATION,0
2411,202021929349301032,133971298,NY,NYU LANGONE HOSPITALS,702949630
2412,202043289349100454,453913677,WA,NORMAN C DANIELSON FOUNDATION CO RIVERVIEW,0
2413,202120699349200507,611762715,TX,WARMHEARTED ACADEMY,183902
2414,202043179349102624,464137947,CA,MAX GOLDENSON FOUNDATION FOR MODERN DOG,0
2415,202002809349300515,232431416,PA,PLAINFIELD TWP VOLUNTEER FIRE CO,288559
2416,202033499349200808,263275830,GA,GRADY HIGH SCHOOL FORENSICS BOOSTER CLUB INC,61655
2417,202013219349207356,510204419,HI,KULA HOSPITAL AUXILIARY INC,29692
2418,202043169349304144,596194436,FL,FLORIDA COUNCIL ON AGING INC,495758
